REG_DATE,노르웨이,뉴질랜드,아이슬란드,아일랜드,영국,칠레,캐나다,호주,c노르웨이,c뉴질랜드,c아이슬란드,c아일랜드,c영국,c칠레,c캐나다,c호주,자사제품제조용,판매용,c자사제품제조용,c판매용,냉장,"냉장,포장횟감,필렛(F)","냉장,필렛(F)","냉장,필렛(F),횟감",c냉장,"c냉장,포장횟감,필렛(F)","c냉장,필렛(F)","c냉장,필렛(F),횟감",노르웨이 자사제품제조용,노르웨이 판매용,뉴질랜드 판매용,아이슬란드 판매용,아일랜드 판매용,영국 판매용,칠레 판매용,캐나다 판매용,호주 자사제품제조용,호주 판매용,c노르웨이 자사제품제조용,c노르웨이 판매용,c뉴질랜드 판매용,c아이슬란드 판매용,c아일랜드 판매용,c영국 판매용,c칠레 판매용,c캐나다 판매용,c호주 자사제품제조용,c호주 판매용,노르웨이 냉장,"노르웨이 냉장,포장횟감,필렛(F)","노르웨이 냉장,필렛(F)","노르웨이 냉장,필렛(F),횟감","뉴질랜드 냉장,포장횟감,필렛(F)",아이슬란드 냉장,아일랜드 냉장,영국 냉장,칠레 냉장,캐나다 냉장,호주 냉장,c노르웨이 냉장,"c노르웨이 냉장,포장횟감,필렛(F)","c노르웨이 냉장,필렛(F)","c노르웨이 냉장,필렛(F),횟감","c뉴질랜드 냉장,포장횟감,필렛(F)",c아이슬란드 냉장,c아일랜드 냉장,c영국 냉장,c칠레 냉장,c캐나다 냉장,c호주 냉장,노르웨이 자사제품제조용 냉장,"노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","노르웨이 자사제품제조용 냉장,필렛(F)",노르웨이 판매용 냉장,"노르웨이 판매용 냉장,포장횟감,필렛(F)","노르웨이 판매용 냉장,필렛(F)","노르웨이 판매용 냉장,필렛(F),횟감","뉴질랜드 판매용 냉장,포장횟감,필렛(F)",아이슬란드 판매용 냉장,아일랜드 판매용 냉장,영국 판매용 냉장,칠레 판매용 냉장,캐나다 판매용 냉장,호주 자사제품제조용 냉장,호주 판매용 냉장,c노르웨이 자사제품제조용 냉장,"c노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","c노르웨이 자사제품제조용 냉장,필렛(F)",c노르웨이 판매용 냉장,"c노르웨이 판매용 냉장,포장횟감,필렛(F)","c노르웨이 판매용 냉장,필렛(F)","c노르웨이 판매용 냉장,필렛(F),횟감","c뉴질랜드 판매용 냉장,포장횟감,필렛(F)",c아이슬란드 판매용 냉장,c아일랜드 판매용 냉장,c영국 판매용 냉장,c칠레 판매용 냉장,c캐나다 판매용 냉장,c호주 자사제품제조용 냉장,c호주 판매용 냉장,자사제품제조용 냉장,"자사제품제조용 냉장,포장횟감,필렛(F)","자사제품제조용 냉장,필렛(F)",판매용 냉장,"판매용 냉장,포장횟감,필렛(F)","판매용 냉장,필렛(F)","판매용 냉장,필렛(F),횟감",c자사제품제조용 냉장,"c자사제품제조용 냉장,포장횟감,필렛(F)","c자사제품제조용 냉장,필렛(F)",c판매용 냉장,"c판매용 냉장,포장횟감,필렛(F)","c판매용 냉장,필렛(F)","c판매용 냉장,필렛(F),횟감",WEEKCOUNT,두바이유,MONTH,MONTH_MEAN,P_PRICE
2019-02-11,15.07011318,0,0,0,10.09225685,0,0,0,6,0,0,0,1,0,0,0,11.95030804,15.32246397,2,5,9.371147146,29.15384615,14.38176664,14.48211506,3,1,2,1,11.95030804,16.63001575,0,0,0,10.09225685,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.010592294,29.15384615,14.38176664,14.48211506,0,0,0,10.09225685,0,0,0,2,1,2,1,0,0,0,1,0,0,0,8.968640036,0,14.93197604,9.052544551,29.15384615,13.83155723,14.48211506,0,0,0,10.09225685,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.968640036,0,14.93197604,9.572400701,29.15384615,13.83155723,14.48211506,1,0,1,2,1,1,1,7,61.65,2,14.39166667,14.35899085
2019-02-18,15.08496743,0,0,0,9.26151291,0,0,0,6,0,0,0,1,0,0,0,11.8584037,15.21090202,2,5,9.245909698,29.19771863,13.97067921,14.89451137,3,1,2,1,11.8584037,16.6982493,0,0,0,9.26151291,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.238108092,29.19771863,13.97067921,14.89451137,0,0,0,9.26151291,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.426155601,0,14.29065179,9.050060582,29.19771863,13.65070662,14.89451137,0,0,0,9.26151291,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.426155601,0,14.29065179,9.155786746,29.19771863,13.65070662,14.89451137,1,0,1,2,1,1,1,7,64.68,2,14.39166667,14.25304536
2019-02-25,15.436205,0,0,0,10.55232119,0,0,0,6,0,0,0,1,0,0,0,12.17490718,15.76394736,2,5,9.87854718,29.45748988,14.38542243,15.30557488,3,1,2,1,12.17490718,17.0668539,0,0,0,10.55232119,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.541660175,29.45748988,14.38542243,15.30557488,0,0,0,10.55232119,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.609026484,0,14.74078787,9.474293867,29.45748988,14.03005699,15.30557488,0,0,0,10.55232119,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.609026484,0,14.74078787,10.01330753,29.45748988,14.03005699,15.30557488,1,0,1,2,1,1,1,7,64.5,2,14.39166667,14.73850731
2019-03-04,16.16805904,0,0,0,10.72886578,0,0,0,6,0,0,0,1,0,0,0,12.97104574,16.3590257,2,5,10.59228918,29.65439519,15.09086648,16.12422431,3,1,2,1,12.97104574,17.76656569,0,0,0,10.72886578,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.52400088,29.65439519,15.09086648,16.12422431,0,0,0,10.72886578,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.55926311,0,15.38282837,10.48873865,29.65439519,14.79890459,16.12422431,0,0,0,10.72886578,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.55926311,0,15.38282837,10.60880222,29.65439519,14.79890459,16.12422431,1,0,1,2,1,1,1,7,65.61,3,14.78056406,15.39103143
2019-03-11,16.63069471,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13.50772814,18.19217799,2,4,11.10476797,29.96393211,15.4729332,16.66483382,2,1,2,1,13.50772814,18.19217799,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,11.10476797,29.96393211,15.4729332,16.66483382,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,11.16539922,0,15.85005706,11.04413672,29.96393211,15.09580933,16.66483382,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11.16539922,0,15.85005706,11.04413672,29.96393211,15.09580933,16.66483382,1,0,1,1,1,1,1,6,66.59,3,14.78056406,16.63069471
2019-03-18,16.46432972,0,0,0,11.10645639,0,0,0,6,0,0,0,1,0,0,0,13.24453637,16.68067239,2,5,11.03987203,29.96017699,15.19618875,16.4202641,3,1,2,1,13.24453637,18.07422639,0,0,0,11.10645639,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.00657986,29.96017699,15.19618875,16.4202641,0,0,0,11.10645639,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.02407505,0,15.46499769,10.98908466,29.96017699,14.92737981,16.4202641,0,0,0,11.10645639,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.02407505,0,15.46499769,11.04777053,29.96017699,14.92737981,16.4202641,1,0,1,2,1,1,1,7,67.02,3,14.78056406,15.69891924
2019-03-25,16.38919783,0,0,0,10.85424856,0,0,0,6,0,0,0,1,0,0,0,13.32738771,16.50693202,2,5,10.85974806,30.45845697,15.11110528,15.92952381,3,1,2,1,13.32738771,17.92010289,0,0,0,10.85424856,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.86249782,30.45845697,15.11110528,15.92952381,0,0,0,10.85424856,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.27922303,0,15.37555239,10.4457726,30.45845697,14.84665816,15.92952381,0,0,0,10.85424856,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.27922303,0,15.37555239,10.65001058,30.45845697,14.84665816,15.92952381,1,0,1,2,1,1,1,7,66.89,3,14.78056406,15.59849079
2019-04-01,16.27652478,0,0,0,9.743596247,0,0,0,6,0,0,0,1,0,0,0,12.71399016,16.39495292,2,5,10.20546924,30.50527072,14.91561123,16.44984405,3,1,2,1,12.71399016,18.05779209,0,0,0,9.743596247,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.43640574,30.50527072,14.91561123,16.44984405,0,0,0,9.743596247,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.45473364,0,14.97324668,10.41807783,30.50527072,14.85797577,16.44984405,0,0,0,9.743596247,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.45473364,0,14.97324668,10.08083704,30.50527072,14.85797577,16.44984405,1,0,1,2,1,1,1,7,68.46,4,14.86277705,15.34324928
2019-04-08,16.53359063,0,0,0,10.34319473,0,0,0,6,0,0,0,1,0,0,0,13.01208033,16.70411558,2,5,10.4116877,30.93230431,15.24225246,16.8928662,3,1,2,1,13.01208033,18.29434579,0,0,0,10.34319473,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.44593418,30.93230431,15.24225246,16.8928662,0,0,0,10.34319473,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.50549785,0,15.5186628,10.38637052,30.93230431,14.96584212,16.8928662,0,0,0,10.34319473,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.50549785,0,15.5186628,10.36478263,30.93230431,14.96584212,16.8928662,1,0,1,2,1,1,1,7,70.09,4,14.86277705,15.64924836
2019-04-15,16.66257847,0,0,0,10.07572269,0,0,0,6,0,0,0,1,0,0,0,12.94732936,16.83130696,2,5,10.482837,30.39759036,15.3747317,17.45562873,3,1,2,1,12.94732936,18.52020303,0,0,0,10.07572269,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.68639416,30.39759036,15.3747317,17.45562873,0,0,0,10.07572269,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.65729466,0,15.23736405,10.71549366,30.39759036,15.51209935,17.45562873,0,0,0,10.07572269,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.65729466,0,15.23736405,10.39560818,30.39759036,15.51209935,17.45562873,1,0,1,2,1,1,1,7,69.83,4,14.86277705,15.72159907
2019-04-22,16.96107718,0,0,0,10.39377933,0,0,0,6,0,0,0,1,0,0,0,13.34664138,17.09339193,2,5,11.18805506,30.40589862,15.07478602,18.04060656,3,1,2,1,13.34664138,18.76829508,0,0,0,10.39377933,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.58519293,30.40589862,15.07478602,18.04060656,0,0,0,10.39377933,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.65559766,0,15.03768509,11.51478819,30.40589862,15.11188695,18.04060656,0,0,0,10.39377933,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.65559766,0,15.03768509,10.95428376,30.40589862,15.11188695,18.04060656,1,0,1,2,1,1,1,7,71.02,4,14.86277705,16.02289177
2019-04-29,16.31239622,0,0,0,10.58887212,0,0,0,6,0,0,0,1,0,0,0,13.34786425,16.35350419,2,5,10.98425486,30.36450168,14.96887203,15.20823913,3,1,2,1,13.34786425,17.79466221,0,0,0,10.58887212,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.18194624,30.36450168,14.96887203,15.20823913,0,0,0,10.58887212,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.26428429,0,15.4314442,11.09960818,30.36450168,14.50629986,15.20823913,0,0,0,10.58887212,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.26428429,0,15.4314442,10.84424015,30.36450168,14.50629986,15.20823913,1,0,1,2,1,1,1,7,70.93,4,14.86277705,15.49474992
2019-05-06,16.21356355,0,0,0,10.32666117,0,0,0,6,0,0,0,1,0,0,0,12.81043494,16.39743452,2,5,10.54579067,30.4127292,14.515576,16.52678929,3,1,2,1,12.81043494,17.91512786,0,0,0,10.32666117,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.65535541,30.4127292,14.515576,16.52678929,0,0,0,10.32666117,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.66071566,0,14.96015421,10.64999517,30.4127292,14.07099778,16.52678929,0,0,0,10.32666117,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.66071566,0,14.96015421,10.48832817,30.4127292,14.07099778,16.52678929,1,0,1,2,1,1,1,7,70.56,5,14.71583875,15.3725775
2019-05-13,16.20116323,0,0,0,10.34559668,0,0,0,6,0,0,0,1,0,0,0,12.85670242,16.36783425,2,5,10.63617076,30.36672551,14.55918997,16.15895834,3,1,2,1,12.85670242,17.87339364,0,0,0,10.34559668,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.78145781,30.36672551,14.55918997,16.15895834,0,0,0,10.34559668,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.60441375,0,15.10899108,10.95850186,30.36672551,14.00938885,16.15895834,0,0,0,10.34559668,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.60441375,0,15.10899108,10.65204927,30.36672551,14.00938885,16.15895834,1,0,1,2,1,1,1,7,69.64,5,14.71583875,15.36465372
2019-05-20,16.12513125,0,0,0,10.55259176,0,0,0,6,0,0,0,1,0,0,0,12.63034174,16.40853916,2,5,10.44412392,30.47428139,14.62803224,16.24066166,3,1,2,1,12.63034174,17.87252601,0,0,0,10.55259176,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.38989,30.47428139,14.62803224,16.24066166,0,0,0,10.55259176,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.04879113,0,15.21189236,10.73098886,30.47428139,14.04417212,16.24066166,0,0,0,10.55259176,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.04879113,0,15.21189236,10.64179031,30.47428139,14.04417212,16.24066166,1,0,1,2,1,1,1,7,70.91,5,14.71583875,15.32905418
2019-05-27,15.90475765,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.34174502,17.68626396,2,4,9.77910993,30.375,14.56671416,16.36189773,2,1,2,1,12.34174502,17.68626396,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.77910993,30.375,14.56671416,16.36189773,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.571213484,0,15.11227656,9.987006377,30.375,14.02115175,16.36189773,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.571213484,0,15.11227656,9.987006377,30.375,14.02115175,16.36189773,1,0,1,1,1,1,1,6,69.43,5,14.71583875,15.90475765
2019-06-03,15.87406127,0,0,0,10.11637602,0,0,0,6,0,0,0,1,0,0,0,12.63061322,16.01990343,2,5,9.945997571,30.29075738,14.47650021,16.2789931,3,1,2,1,12.63061322,17.49578529,0,0,0,10.11637602,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.860808346,30.29075738,14.47650021,16.2789931,0,0,0,10.11637602,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.716310252,0,15.54491619,10.00530644,30.29075738,13.40808423,16.2789931,0,0,0,10.11637602,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.716310252,0,15.54491619,10.06084123,30.29075738,13.40808423,16.2789931,1,0,1,2,1,1,1,7,60.4,6,14.82230442,15.0515348
2019-06-10,16.13827112,0,0,0,10.11943551,0,0,0,6,0,0,0,1,0,0,0,12.57679424,16.35909474,2,5,10.08865197,29.96618708,14.7870552,17.14280881,3,1,2,1,12.57679424,17.91900955,0,0,0,10.11943551,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.0732602,29.96618708,14.7870552,17.14280881,0,0,0,10.11943551,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.659842346,0,15.49374614,10.48667806,29.96618708,14.08036426,17.14280881,0,0,0,10.11943551,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.659842346,0,15.49374614,10.30305678,29.96618708,14.08036426,17.14280881,1,0,1,2,1,1,1,7,60.59,6,14.82230442,15.27843746
2019-06-17,16.19423072,0,0,0,10.77232145,0,0,0,6,0,0,0,1,0,0,0,12.72417306,16.49787192,2,5,10.51577469,30.12952646,14.58476146,17.0913323,3,1,2,1,12.72417306,17.92925954,0,0,0,10.77232145,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.38750131,30.12952646,14.58476146,17.0913323,0,0,0,10.77232145,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.24683969,0,15.20150643,10.52816292,30.12952646,13.96801649,17.0913323,0,0,0,10.77232145,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.24683969,0,15.20150643,10.65024219,30.12952646,13.96801649,17.0913323,1,0,1,2,1,1,1,7,59.94,6,14.82230442,15.41967225
2019-06-24,15.96881096,0,0,0,9.883041858,0,0,0,6,0,0,0,1,0,0,0,12.54534008,16.12104549,2,5,9.833480473,30.15970772,14.69614091,16.64347664,3,1,2,1,12.54534008,17.6805464,0,0,0,9.883041858,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.808699781,30.15970772,14.69614091,16.64347664,0,0,0,9.883041858,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.7441528,0,15.34652736,9.873246762,30.15970772,14.04575446,16.64347664,0,0,0,9.883041858,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.7441528,0,15.34652736,9.87814431,30.15970772,14.04575446,16.64347664,1,0,1,2,1,1,1,7,61.64,6,14.82230442,15.09941537
2019-07-01,15.53888223,0,0,0,10.00290091,0,0,0,6,0,0,0,1,0,0,0,12.55397845,15.62564748,2,5,9.72096512,30.27060134,14.37663235,15.04943288,3,1,2,1,12.55397845,17.03133412,0,0,0,10.00290091,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.579997226,30.27060134,14.37663235,15.04943288,0,0,0,10.00290091,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.549942142,0,15.55801475,9.610052309,30.27060134,13.19524995,15.04943288,0,0,0,10.00290091,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.549942142,0,15.55801475,9.806476609,30.27060134,13.19524995,15.04943288,1,0,1,2,1,1,1,7,63.19,7,14.63846877,14.74802775
2019-07-08,15.55976688,0,0,0,9.799325197,0,0,0,6,0,0,0,1,0,0,0,12.49673351,15.63289189,2,5,9.964132052,30.2192691,13.83124304,15.38377514,3,1,2,1,12.49673351,17.09128356,0,0,0,9.799325197,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.04653548,30.2192691,13.83124304,15.38377514,0,0,0,9.799325197,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.08116501,0,14.91230201,10.01190595,30.2192691,12.75018407,15.38377514,0,0,0,9.799325197,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.08116501,0,14.91230201,9.905615574,30.2192691,12.75018407,15.38377514,1,0,1,2,1,1,1,7,62.61,7,14.63846877,14.73684664
2019-07-15,15.77509282,0,0,0,9.740873874,0,0,0,6,0,0,0,1,0,0,0,12.67906591,15.80665979,2,5,9.922542322,30.12317728,14.02927108,16.44208436,3,1,2,1,12.67906591,17.32310627,0,0,0,9.740873874,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.01337655,30.12317728,14.02927108,16.44208436,0,0,0,9.740873874,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.957119593,0,15.40101222,10.0696335,30.12317728,12.65752994,16.44208436,0,0,0,9.740873874,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.957119593,0,15.40101222,9.905253687,30.12317728,12.65752994,16.44208436,1,0,1,2,1,1,1,7,64.31,7,14.63846877,14.91306154
2019-07-22,15.37739674,0,0,0,9.435600713,0,0,0,6,0,0,0,1,0,0,0,12.15352333,15.4785869,2,5,9.490373864,30.05172414,13.74460938,15.68791666,3,1,2,1,12.15352333,16.98933345,0,0,0,9.435600713,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.51776044,30.05172414,13.74460938,15.68791666,0,0,0,9.435600713,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.406974599,0,14.90007206,9.628546281,30.05172414,12.5891467,15.68791666,0,0,0,9.435600713,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.406974599,0,14.90007206,9.532073497,30.05172414,12.5891467,15.68791666,1,0,1,2,1,1,1,7,62.95,7,14.63846877,14.52856874
2019-07-29,15.44839854,0,0,0,9.591144051,0,0,0,6,0,0,0,1,0,0,0,12.43353445,15.48289328,2,5,9.648545959,30.17418264,13.73664634,15.68842209,3,1,2,1,12.43353445,16.95583058,0,0,0,9.591144051,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.677246913,30.17418264,13.73664634,15.68842209,0,0,0,9.591144051,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.655590997,0,15.2114779,9.698902829,30.17418264,12.26181477,15.68842209,0,0,0,9.591144051,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.655590997,0,15.2114779,9.64502344,30.17418264,12.26181477,15.68842209,1,0,1,2,1,1,1,7,63.16,7,14.63846877,14.6116479
2019-08-05,15.33237569,0,0,0,9.544714799,0,0,0,6,0,0,0,1,0,0,0,12.12458906,15.45795817,2,5,9.560797285,30.02830189,13.67475167,15.47877189,3,1,2,1,12.12458906,16.93626901,0,0,0,9.544714799,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.568838528,30.02830189,13.67475167,15.47877189,0,0,0,9.544714799,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.34566472,0,14.90351339,9.792012336,30.02830189,12.44598994,15.47877189,0,0,0,9.544714799,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.34566472,0,14.90351339,9.668363568,30.02830189,12.44598994,15.47877189,1,0,1,2,1,1,1,7,58.86,8,14.40944084,14.505567
2019-08-12,15.3339774,0,0,0,9.745543133,0,0,0,6,0,0,0,1,0,0,0,12.11050712,15.50567865,2,5,9.769141134,30.1359197,13.40892781,15.48820879,3,1,2,1,12.11050712,16.94571253,0,0,0,9.745543133,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.780940135,30.1359197,13.40892781,15.48820879,0,0,0,9.745543133,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.638470899,0,14.58254335,9.92340937,30.1359197,12.23531227,15.48820879,0,0,0,9.745543133,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.638470899,0,14.58254335,9.834476252,30.1359197,12.23531227,15.48820879,1,0,1,2,1,1,1,7,58.35,8,14.40944084,14.53562964
2019-08-19,15.12999661,0,0,0,9.633770579,0,0,0,6,0,0,0,1,0,0,0,11.62355901,15.43332645,2,5,9.364384925,30.375,13.37455304,15.19648939,3,1,2,1,11.62355901,16.88321541,0,0,0,9.633770579,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.229692098,30.375,13.37455304,15.19648939,0,0,0,9.633770579,0,0,0,2,1,2,1,0,0,0,1,0,0,0,8.608651927,0,14.63846609,9.850732268,30.375,12.11064,15.19648939,0,0,0,9.633770579,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.608651927,0,14.63846609,9.742251424,30.375,12.11064,15.19648939,1,0,1,2,1,1,1,7,58.93,8,14.40944084,14.34482146
2019-08-26,15.3763063,0,0,0,9.398845177,0,0,0,6,0,0,0,1,0,0,0,12.02218246,15.52246361,2,5,9.462269068,30.49115044,13.81504016,15.14864502,3,1,2,1,12.02218246,17.05336822,0,0,0,9.398845177,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.493981013,30.49115044,13.81504016,15.14864502,0,0,0,9.398845177,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.25818157,0,14.78618334,9.729780456,30.49115044,12.84389698,15.14864502,0,0,0,9.398845177,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.25818157,0,14.78618334,9.564312817,30.49115044,12.84389698,15.14864502,1,0,1,2,1,1,1,7,58.87,8,14.40944084,14.52238328
2019-09-02,15.31765128,0,0,0,9.390152199,0,0,0,6,0,0,0,1,0,0,0,11.63566238,15.60494702,2,5,9.264228393,30.68309859,13.8690866,15.08210289,3,1,2,1,11.63566238,17.15864572,0,0,0,9.390152199,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.20126649,30.68309859,13.8690866,15.08210289,0,0,0,9.390152199,0,0,0,2,1,2,1,0,0,0,1,0,0,0,8.460852006,0,14.81047276,9.941680974,30.68309859,12.92770044,15.08210289,0,0,0,9.390152199,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.460852006,0,14.81047276,9.665916587,30.68309859,12.92770044,15.08210289,1,0,1,2,1,1,1,7,59.11,9,14.18596372,14.47086569
2019-09-09,14.9869482,0,0,0,9.500195415,0,0,0,6,0,0,0,1,0,0,0,11.31146402,15.35979132,2,5,9.20891371,30.18049793,13.55228582,14.51007394,3,1,2,1,11.31146402,16.8246903,0,0,0,9.500195415,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.063272857,30.18049793,13.55228582,14.51007394,0,0,0,9.500195415,0,0,0,2,1,2,1,0,0,0,1,0,0,0,8.251065713,0,14.37186233,9.875480001,30.18049793,12.73270931,14.51007394,0,0,0,9.500195415,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.251065713,0,14.37186233,9.687837708,30.18049793,12.73270931,14.51007394,1,0,1,2,1,1,1,7,60.06,9,14.18596372,14.20312638
2019-09-16,14.94067537,0,0,0,9.424247416,0,0,0,6,0,0,0,1,0,0,0,11.21020659,15.32957729,2,5,9.029520033,30.70982143,13.11082149,15.04827516,3,1,2,1,11.21020659,16.80590976,0,0,0,9.424247416,0,0,0,0,2,4,0,0,0,1,0,0,0,0,8.832156341,30.70982143,13.11082149,15.04827516,0,0,0,9.424247416,0,0,0,2,1,2,1,0,0,0,1,0,0,0,8.254494036,0,14.16591915,9.409818646,30.70982143,12.05572382,15.04827516,0,0,0,9.424247416,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.254494036,0,14.16591915,9.417033031,30.70982143,12.05572382,15.04827516,1,0,1,2,1,1,1,7,63.12,9,14.18596372,14.15261424
2019-09-23,14.65667551,0,0,0,8.767152265,0,0,0,6,0,0,0,1,0,0,0,10.72852072,15.05003278,2,5,8.44658308,30.14363277,13.03173334,15.16035664,3,1,2,1,10.72852072,16.62075291,0,0,0,8.767152265,0,0,0,0,2,4,0,0,0,1,0,0,0,0,8.286298487,30.14363277,13.03173334,15.16035664,0,0,0,8.767152265,0,0,0,2,1,2,1,0,0,0,1,0,0,0,7.888683064,0,13.56835838,8.68391391,30.14363277,12.4951083,15.16035664,0,0,0,8.767152265,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,7.888683064,0,13.56835838,8.725533088,30.14363277,12.4951083,15.16035664,1,0,1,2,1,1,1,7,61.64,9,14.18596372,13.81531505
